---------------------------------0
Run id: cnnlstmmodel_coursera0
Log directory: /tmp/tflearn_logs/0
Training samples: 100000
Validation samples: 7000
--0
Training Step: 1  | time: 1.216s0
| Adam | epoch: 001 | loss: 0.00000 - acc: 0.0000 -- iter: 00064/100000
| Adam | epoch: 006 | loss: 0.47587 - acc: 0.8364 -- iter: 06848/100000
| Adam | epoch: 006 | loss: 0.47825 - acc: 0.8293 -- iter: 06912/100000
| Adam | epoch: 006 | loss: 0.49039 - acc: 0.8182 -- iter: 06976/100000
| Adam | epoch: 006 | loss: 0.48763 - acc: 0.8177 -- iter: 07040/100000
| Adam | epoch: 006 | loss: 0.46931 - acc: 0.8265 -- iter: 07104/100000
| Adam | epoch: 006 | loss: 0.46692 - acc: 0.8298 -- iter: 07168/100000
| Adam | epoch: 006 | loss: 0.47667 - acc: 0.8281 -- iter: 07232/100000
| Adam | epoch: 006 | loss: 0.46894 - acc: 0.8375 -- iter: 07296/100000
| Adam | epoch: 006 | loss: 0.47140 - acc: 0.8443 | val_loss: 1.77702 - val_acc: 0.5800 -- iter: 07360/100000
--0
Training Step: 901  | total loss: 0
| Adam | epoch: 006 | loss: 0.45755 - acc: 0.8521 -- iter: 07424/100000
| Adam | epoch: 006 | loss: 0.44648 - acc: 0.8622 -- iter: 07488/100000
| Adam | epoch: 006 | loss: 0.44803 - acc: 0.8635 -- iter: 07552/100000
| Adam | epoch: 006 | loss: 0.44778 - acc: 0.8631 -- iter: 07616/100000
| Adam | epoch: 006 | loss: 0.43719 - acc: 0.8611 -- iter: 07680/100000
| Adam | epoch: 006 | loss: 0.41574 - acc: 0.8688 -- iter: 07744/100000
| Adam | epoch: 006 | loss: 0.38804 - acc: 0.8772 -- iter: 07808/100000
| Adam | epoch: 006 | loss: 0.38618 - acc: 0.8707 -- iter: 07872/100000
| Adam | epoch: 006 | loss: 0.39906 - acc: 0.8571 -- iter: 07936/100000
| Adam | epoch: 006 | loss: 0.39884 - acc: 0.8542 -- iter: 08000/100000
| Adam | epoch: 006 | loss: 0.41169 - acc: 0.8438 -- iter: 08064/100000
| Adam | epoch: 006 | loss: 0.43312 - acc: 0.8391 -- iter: 08128/100000
| Adam | epoch: 006 | loss: 0.42657 - acc: 0.8380 -- iter: 08192/100000
| Adam | epoch: 006 | loss: 0.41449 - acc: 0.8464 -- iter: 08256/100000
| Adam | epoch: 006 | loss: 0.41013 - acc: 0.8524 -- iter: 08320/100000
| Adam | epoch: 006 | loss: 1.34853 - acc: 0.7718 -- iter: 08384/100000
| Adam | epoch: 006 | loss: 1.25602 - acc: 0.7837 -- iter: 08448/100000
| Adam | epoch: 006 | loss: 1.18538 - acc: 0.7897 -- iter: 08512/100000
| Adam | epoch: 006 | loss: 1.10630 - acc: 0.7998 -- iter: 08576/100000
| Adam | epoch: 006 | loss: 1.03565 - acc: 0.8073 -- iter: 08640/100000
| Adam | epoch: 006 | loss: 0.98230 - acc: 0.8188 -- iter: 08704/100000
| Adam | epoch: 006 | loss: 0.93062 - acc: 0.8181 -- iter: 08768/100000
| Adam | epoch: 006 | loss: 0.86577 - acc: 0.8238 -- iter: 08832/100000
| Adam | epoch: 006 | loss: 0.81844 - acc: 0.8274 -- iter: 08896/100000
| Adam | epoch: 006 | loss: 0.77746 - acc: 0.8275 -- iter: 08960/100000
| Adam | epoch: 006 | loss: 0.73459 - acc: 0.8275 -- iter: 09024/100000
| Adam | epoch: 006 | loss: 0.69419 - acc: 0.8307 -- iter: 09088/100000
| Adam | epoch: 006 | loss: 0.67328 - acc: 0.8289 -- iter: 09152/100000
| Adam | epoch: 006 | loss: 0.65515 - acc: 0.8241 -- iter: 09216/100000
| Adam | epoch: 006 | loss: 0.61597 - acc: 0.8261 -- iter: 09280/100000
| Adam | epoch: 006 | loss: 0.60396 - acc: 0.8263 -- iter: 09344/100000
| Adam | epoch: 006 | loss: 0.57288 - acc: 0.8312 -- iter: 09408/100000
| Adam | epoch: 006 | loss: 0.55149 - acc: 0.8387 -- iter: 09472/100000
| Adam | epoch: 006 | loss: 0.52427 - acc: 0.8439 -- iter: 09536/100000
| Adam | epoch: 006 | loss: 0.52456 - acc: 0.8376 -- iter: 09600/100000
| Adam | epoch: 006 | loss: 0.51133 - acc: 0.8413 -- iter: 09664/100000
| Adam | epoch: 006 | loss: 0.49577 - acc: 0.8478 -- iter: 09728/100000
| Adam | epoch: 006 | loss: 0.49231 - acc: 0.8490 -- iter: 09792/100000
| Adam | epoch: 006 | loss: 0.49321 - acc: 0.8532 -- iter: 09856/100000
| Adam | epoch: 006 | loss: 0.50417 - acc: 0.8553 -- iter: 09920/100000
| Adam | epoch: 006 | loss: 0.49435 - acc: 0.8589 -- iter: 09984/100000
| Adam | epoch: 006 | loss: 0.47982 - acc: 0.8589 | val_loss: 1.77903 - val_acc: 0.4286 -- iter: 10000/100000
--0
Training Step: 943  | total loss: 0
| Adam | epoch: 007 | loss: 0.46808 - acc: 0.8605 -- iter: 00064/100000
| Adam | epoch: 007 | loss: 0.46868 - acc: 0.8573 -- iter: 00128/100000
| Adam | epoch: 007 | loss: 0.45538 - acc: 0.8575 -- iter: 00192/100000
| Adam | epoch: 007 | loss: 0.46393 - acc: 0.8530 -- iter: 00256/100000
| Adam | epoch: 007 | loss: 0.46130 - acc: 0.8411 -- iter: 00320/100000
| Adam | epoch: 007 | loss: 0.46571 - acc: 0.8258 -- iter: 00384/100000
| Adam | epoch: 007 | loss: 0.46950 - acc: 0.8119 -- iter: 00448/100000
| Adam | epoch: 007 | loss: 0.46907 - acc: 0.8104 -- iter: 00512/100000
| Adam | epoch: 007 | loss: 0.46785 - acc: 0.8138 -- iter: 00576/100000
| Adam | epoch: 007 | loss: 0.46277 - acc: 0.8230 -- iter: 00640/100000
| Adam | epoch: 007 | loss: 0.45432 - acc: 0.8267 -- iter: 00704/100000
| Adam | epoch: 007 | loss: 0.46581 - acc: 0.8237 -- iter: 00768/100000
| Adam | epoch: 007 | loss: 0.46590 - acc: 0.8226 -- iter: 00832/100000
| Adam | epoch: 007 | loss: 0.44614 - acc: 0.8341 -- iter: 00896/100000
| Adam | epoch: 007 | loss: 0.44250 - acc: 0.8350 -- iter: 00960/100000
| Adam | epoch: 007 | loss: 0.44134 - acc: 0.8328 -- iter: 01024/100000
| Adam | epoch: 007 | loss: 0.44112 - acc: 0.8245 -- iter: 01088/100000
| Adam | epoch: 007 | loss: 0.43473 - acc: 0.8233 -- iter: 01152/100000
| Adam | epoch: 007 | loss: 0.42528 - acc: 0.8300 -- iter: 01216/100000
| Adam | epoch: 007 | loss: 0.42389 - acc: 0.8314 -- iter: 01280/100000
| Adam | epoch: 007 | loss: 0.41118 - acc: 0.8404 -- iter: 01344/100000
| Adam | epoch: 007 | loss: 0.40592 - acc: 0.8455 -- iter: 01408/100000
| Adam | epoch: 007 | loss: 0.39892 - acc: 0.8484 -- iter: 01472/100000
| Adam | epoch: 007 | loss: 0.39303 - acc: 0.8480 -- iter: 01536/100000
| Adam | epoch: 007 | loss: 0.39356 - acc: 0.8413 -- iter: 01600/100000
| Adam | epoch: 007 | loss: 0.39823 - acc: 0.8493 -- iter: 01664/100000
| Adam | epoch: 007 | loss: 0.38616 - acc: 0.8503 -- iter: 01728/100000
| Adam | epoch: 007 | loss: 0.41120 - acc: 0.8419 -- iter: 01792/100000
| Adam | epoch: 007 | loss: 0.40316 - acc: 0.8374 -- iter: 01856/100000
| Adam | epoch: 007 | loss: 0.39474 - acc: 0.8396 -- iter: 01920/100000
| Adam | epoch: 007 | loss: 0.39563 - acc: 0.8384 -- iter: 01984/100000
| Adam | epoch: 007 | loss: 0.38876 - acc: 0.8405 -- iter: 02048/100000
| Adam | epoch: 007 | loss: 0.38344 - acc: 0.8440 -- iter: 02112/100000
| Adam | epoch: 007 | loss: 0.38100 - acc: 0.8518 -- iter: 02176/100000
| Adam | epoch: 007 | loss: 0.36806 - acc: 0.8572 -- iter: 02240/100000
| Adam | epoch: 007 | loss: 0.39046 - acc: 0.8559 -- iter: 02304/100000
| Adam | epoch: 007 | loss: 0.38931 - acc: 0.8593 -- iter: 02368/100000
| Adam | epoch: 007 | loss: 0.39398 - acc: 0.8625 -- iter: 02432/100000
| Adam | epoch: 007 | loss: 0.37895 - acc: 0.8715 -- iter: 02496/100000
| Adam | epoch: 007 | loss: 0.38186 - acc: 0.8734 -- iter: 02560/100000
| Adam | epoch: 007 | loss: 0.37608 - acc: 0.8720 -- iter: 02624/100000
| Adam | epoch: 007 | loss: 0.38986 - acc: 0.8630 -- iter: 02688/100000
| Adam | epoch: 007 | loss: 0.38934 - acc: 0.8579 -- iter: 02752/100000
| Adam | epoch: 007 | loss: 0.38900 - acc: 0.8502 -- iter: 02816/100000
| Adam | epoch: 007 | loss: 0.39580 - acc: 0.8465 -- iter: 02880/100000
| Adam | epoch: 007 | loss: 0.38314 - acc: 0.8524 -- iter: 02944/100000
| Adam | epoch: 007 | loss: 0.38010 - acc: 0.8531 -- iter: 03008/100000
| Adam | epoch: 007 | loss: 0.39283 - acc: 0.8475 -- iter: 03072/100000
| Adam | epoch: 007 | loss: 0.41251 - acc: 0.8471 -- iter: 03136/100000
| Adam | epoch: 007 | loss: 0.42831 - acc: 0.8452 -- iter: 03200/100000
| Adam | epoch: 007 | loss: 0.42368 - acc: 0.8513 -- iter: 03264/100000
| Adam | epoch: 007 | loss: 0.43123 - acc: 0.8584 -- iter: 03328/100000
| Adam | epoch: 007 | loss: 0.42884 - acc: 0.8601 -- iter: 03392/100000
| Adam | epoch: 007 | loss: 0.41636 - acc: 0.8600 -- iter: 03456/100000
| Adam | epoch: 007 | loss: 0.39872 - acc: 0.8646 -- iter: 03520/100000
| Adam | epoch: 007 | loss: 0.40009 - acc: 0.8578 -- iter: 03584/100000
| Adam | epoch: 007 | loss: 0.39951 - acc: 0.8533 -- iter: 03648/100000
| Adam | epoch: 007 | loss: 0.40173 - acc: 0.8508 | val_loss: 2.28960 - val_acc: 0.5143 -- iter: 03712/100000
--0
Training Step: 1001  | total loss: 0
| Adam | epoch: 007 | loss: 0.40741 - acc: 0.8485 -- iter: 03776/100000
| Adam | epoch: 007 | loss: 0.40330 - acc: 0.8465 -- iter: 03840/100000
| Adam | epoch: 007 | loss: 0.40467 - acc: 0.8384 -- iter: 03904/100000
| Adam | epoch: 007 | loss: 0.39831 - acc: 0.8421 -- iter: 03968/100000
| Adam | epoch: 007 | loss: 0.39883 - acc: 0.8469 -- iter: 04032/100000
| Adam | epoch: 007 | loss: 0.38404 - acc: 0.8575 -- iter: 04096/100000
| Adam | epoch: 007 | loss: 0.38960 - acc: 0.8671 -- iter: 04160/100000
| Adam | epoch: 007 | loss: 0.39726 - acc: 0.8632 -- iter: 04224/100000
| Adam | epoch: 007 | loss: 0.40015 - acc: 0.8644 -- iter: 04288/100000
| Adam | epoch: 007 | loss: 0.40319 - acc: 0.8654 -- iter: 04352/100000
| Adam | epoch: 007 | loss: 0.40388 - acc: 0.8586 -- iter: 04416/100000
| Adam | epoch: 007 | loss: 0.40391 - acc: 0.8508 -- iter: 04480/100000
| Adam | epoch: 007 | loss: 0.40160 - acc: 0.8470 -- iter: 04544/100000
| Adam | epoch: 007 | loss: 0.39339 - acc: 0.8483 -- iter: 04608/100000
| Adam | epoch: 007 | loss: 0.38672 - acc: 0.8525 -- iter: 04672/100000
| Adam | epoch: 007 | loss: 0.39643 - acc: 0.8501 -- iter: 04736/100000
| Adam | epoch: 007 | loss: 0.38748 - acc: 0.8525 -- iter: 04800/100000
| Adam | epoch: 007 | loss: 0.38953 - acc: 0.8564 -- iter: 04864/100000
| Adam | epoch: 007 | loss: 0.38109 - acc: 0.8645 -- iter: 04928/100000
| Adam | epoch: 007 | loss: 0.38021 - acc: 0.8686 -- iter: 04992/100000
| Adam | epoch: 007 | loss: 0.39027 - acc: 0.8615 -- iter: 05056/100000
| Adam | epoch: 007 | loss: 0.37755 - acc: 0.8675 -- iter: 05120/100000
| Adam | epoch: 007 | loss: 0.37359 - acc: 0.8698 -- iter: 05184/100000
| Adam | epoch: 007 | loss: 0.36731 - acc: 0.8703 -- iter: 05248/100000
| Adam | epoch: 007 | loss: 0.38084 - acc: 0.8614 -- iter: 05312/100000
| Adam | epoch: 007 | loss: 0.36938 - acc: 0.8612 -- iter: 05376/100000
| Adam | epoch: 007 | loss: 0.36233 - acc: 0.8610 -- iter: 05440/100000
| Adam | epoch: 007 | loss: 0.35791 - acc: 0.8624 -- iter: 05504/100000
| Adam | epoch: 007 | loss: 0.37564 - acc: 0.8559 -- iter: 05568/100000
| Adam | epoch: 007 | loss: 0.38929 - acc: 0.8437 -- iter: 05632/100000
| Adam | epoch: 007 | loss: 0.37242 - acc: 0.8547 -- iter: 05696/100000
| Adam | epoch: 007 | loss: 0.37646 - acc: 0.8489 -- iter: 05760/100000
| Adam | epoch: 007 | loss: 0.38214 - acc: 0.8453 -- iter: 05824/100000
| Adam | epoch: 007 | loss: 0.39607 - acc: 0.8404 -- iter: 05888/100000
| Adam | epoch: 007 | loss: 0.39244 - acc: 0.8376 -- iter: 05952/100000
| Adam | epoch: 007 | loss: 0.39923 - acc: 0.8382 -- iter: 06016/100000
| Adam | epoch: 007 | loss: 0.39699 - acc: 0.8388 -- iter: 06080/100000
| Adam | epoch: 007 | loss: 0.39664 - acc: 0.8393 -- iter: 06144/100000
| Adam | epoch: 007 | loss: 0.40322 - acc: 0.8366 -- iter: 06208/100000
| Adam | epoch: 007 | loss: 0.40301 - acc: 0.8358 -- iter: 06272/100000
| Adam | epoch: 007 | loss: 0.40338 - acc: 0.8444 -- iter: 06336/100000
| Adam | epoch: 007 | loss: 0.41968 - acc: 0.8490 -- iter: 06400/100000
| Adam | epoch: 007 | loss: 0.42475 - acc: 0.8485 -- iter: 06464/100000
| Adam | epoch: 007 | loss: 0.42793 - acc: 0.8480 -- iter: 06528/100000
| Adam | epoch: 007 | loss: 0.41321 - acc: 0.8569 -- iter: 06592/100000
| Adam | epoch: 007 | loss: 0.41137 - acc: 0.8619 -- iter: 06656/100000
| Adam | epoch: 007 | loss: 0.39089 - acc: 0.8710 -- iter: 06720/100000
| Adam | epoch: 007 | loss: 0.38600 - acc: 0.8714 -- iter: 06784/100000
| Adam | epoch: 007 | loss: 0.38328 - acc: 0.8702 -- iter: 06848/100000
| Adam | epoch: 007 | loss: 0.36907 - acc: 0.8722 -- iter: 06912/100000
| Adam | epoch: 007 | loss: 0.37424 - acc: 0.8631 -- iter: 06976/100000
| Adam | epoch: 007 | loss: 0.38615 - acc: 0.8518 -- iter: 07040/100000
| Adam | epoch: 007 | loss: 0.37681 - acc: 0.8510 -- iter: 07104/100000
| Adam | epoch: 007 | loss: 0.37415 - acc: 0.8503 -- iter: 07168/100000
| Adam | epoch: 007 | loss: 0.36077 - acc: 0.8543 -- iter: 07232/100000
| Adam | epoch: 007 | loss: 0.36935 - acc: 0.8501 -- iter: 07296/100000
| Adam | epoch: 007 | loss: 0.37323 - acc: 0.8526 -- iter: 07360/100000
| Adam | epoch: 007 | loss: 0.37620 - acc: 0.8549 -- iter: 07424/100000
| Adam | epoch: 007 | loss: 0.38402 - acc: 0.8538 -- iter: 07488/100000
| Adam | epoch: 007 | loss: 0.39212 - acc: 0.8543 -- iter: 07552/100000
| Adam | epoch: 007 | loss: 0.39513 - acc: 0.8548 -- iter: 07616/100000
| Adam | epoch: 007 | loss: 0.39127 - acc: 0.8600 -- iter: 07680/100000
| Adam | epoch: 007 | loss: 0.39089 - acc: 0.8599 -- iter: 07744/100000
| Adam | epoch: 007 | loss: 0.37862 - acc: 0.8630 -- iter: 07808/100000
| Adam | epoch: 007 | loss: 0.36868 - acc: 0.8689 -- iter: 07872/100000
| Adam | epoch: 007 | loss: 0.36929 - acc: 0.8617 -- iter: 07936/100000
| Adam | epoch: 007 | loss: 0.35656 - acc: 0.8630 -- iter: 08000/100000
| Adam | epoch: 007 | loss: 0.35753 - acc: 0.8580 -- iter: 08064/100000
| Adam | epoch: 007 | loss: 0.35326 - acc: 0.8565 -- iter: 08128/100000
| Adam | epoch: 007 | loss: 0.33436 - acc: 0.8662 -- iter: 08192/100000
| Adam | epoch: 007 | loss: 0.32631 - acc: 0.8686 -- iter: 08256/100000
| Adam | epoch: 007 | loss: 0.33220 - acc: 0.8661 -- iter: 08320/100000
| Adam | epoch: 007 | loss: 0.34694 - acc: 0.8608 -- iter: 08384/100000
| Adam | epoch: 007 | loss: 1.35938 - acc: 0.7810 -- iter: 08448/100000
| Adam | epoch: 007 | loss: 1.28051 - acc: 0.7872 -- iter: 08512/100000
| Adam | epoch: 007 | loss: 1.18050 - acc: 0.8007 -- iter: 08576/100000
| Adam | epoch: 007 | loss: 1.10342 - acc: 0.8081 -- iter: 08640/100000
| Adam | epoch: 007 | loss: 1.01312 - acc: 0.8179 -- iter: 08704/100000
| Adam | epoch: 007 | loss: 0.95975 - acc: 0.8174 -- iter: 08768/100000
| Adam | epoch: 007 | loss: 0.89608 - acc: 0.8232 -- iter: 08832/100000
| Adam | epoch: 007 | loss: 0.82788 - acc: 0.8315 -- iter: 08896/100000
| Adam | epoch: 007 | loss: 0.77759 - acc: 0.8296 -- iter: 08960/100000
| Adam | epoch: 007 | loss: 0.73313 - acc: 0.8263 -- iter: 09024/100000
| Adam | epoch: 007 | loss: 0.69590 - acc: 0.8218 -- iter: 09088/100000
| Adam | epoch: 007 | loss: 0.65446 - acc: 0.8240 -- iter: 09152/100000
| Adam | epoch: 007 | loss: 0.62186 - acc: 0.8322 -- iter: 09216/100000
| Adam | epoch: 007 | loss: 0.59569 - acc: 0.8396 -- iter: 09280/100000
| Adam | epoch: 007 | loss: 0.57282 - acc: 0.8463 -- iter: 09344/100000
| Adam | epoch: 007 | loss: 0.55075 - acc: 0.8523 -- iter: 09408/100000
| Adam | epoch: 007 | loss: 0.53666 - acc: 0.8467 -- iter: 09472/100000
| Adam | epoch: 007 | loss: 0.51947 - acc: 0.8464 -- iter: 09536/100000
| Adam | epoch: 007 | loss: 0.51252 - acc: 0.8477 -- iter: 09600/100000
| Adam | epoch: 007 | loss: 0.48660 - acc: 0.8567 -- iter: 09664/100000
| Adam | epoch: 007 | loss: 0.47683 - acc: 0.8570 -- iter: 09728/100000
| Adam | epoch: 007 | loss: 0.47720 - acc: 0.8463 -- iter: 09792/100000
| Adam | epoch: 007 | loss: 0.47736 - acc: 0.8460 -- iter: 09856/100000
| Adam | epoch: 007 | loss: 0.46337 - acc: 0.8395 -- iter: 09920/100000
| Adam | epoch: 007 | loss: 0.45810 - acc: 0.8275 -- iter: 09984/100000
| Adam | epoch: 007 | loss: 0.44104 - acc: 0.8228 | val_loss: 2.11858 - val_acc: 0.4729 -- iter: 10000/100000
--0
Training Step: 1100  | total loss: 0
| Adam | epoch: 008 | loss: 0.43552 - acc: 0.8171 | val_loss: 2.21539 - val_acc: 0.4571 -- iter: 00064/100000
--0
Training Step: 1101  | total loss: 0
| Adam | epoch: 008 | loss: 0.42823 - acc: 0.8198 -- iter: 00128/100000
| Adam | epoch: 008 | loss: 0.43586 - acc: 0.8222 -- iter: 00192/100000
| Adam | epoch: 008 | loss: 0.42651 - acc: 0.8212 -- iter: 00256/100000
| Adam | epoch: 008 | loss: 0.42332 - acc: 0.8203 -- iter: 00320/100000
| Adam | epoch: 008 | loss: 0.42283 - acc: 0.8227 -- iter: 00384/100000
| Adam | epoch: 008 | loss: 0.40828 - acc: 0.8217 -- iter: 00448/100000
| Adam | epoch: 008 | loss: 0.38887 - acc: 0.8332 -- iter: 00512/100000
| Adam | epoch: 008 | loss: 0.37650 - acc: 0.8374 -- iter: 00576/100000
| Adam | epoch: 008 | loss: 0.37548 - acc: 0.8443 -- iter: 00640/100000
| Adam | epoch: 008 | loss: 0.38482 - acc: 0.8489 -- iter: 00704/100000
| Adam | epoch: 008 | loss: 0.39220 - acc: 0.8562 -- iter: 00768/100000
| Adam | epoch: 008 | loss: 0.39320 - acc: 0.8612 -- iter: 00832/100000
| Adam | epoch: 008 | loss: 0.43928 - acc: 0.8517 -- iter: 00896/100000
| Adam | epoch: 008 | loss: 0.44668 - acc: 0.8478 -- iter: 00960/100000
| Adam | epoch: 008 | loss: 0.43569 - acc: 0.8489 -- iter: 01024/100000
| Adam | epoch: 008 | loss: 0.42910 - acc: 0.8484 -- iter: 01088/100000
| Adam | epoch: 008 | loss: 0.41715 - acc: 0.8495 -- iter: 01152/100000
| Adam | epoch: 008 | loss: 0.40279 - acc: 0.8583 -- iter: 01216/100000
| Adam | epoch: 008 | loss: 0.40416 - acc: 0.8522 -- iter: 01280/100000
| Adam | epoch: 008 | loss: 0.39875 - acc: 0.8576 -- iter: 01344/100000
| Adam | epoch: 008 | loss: 0.40589 - acc: 0.8577 -- iter: 01408/100000
| Adam | epoch: 008 | loss: 0.42584 - acc: 0.8454 -- iter: 01472/100000
| Adam | epoch: 008 | loss: 0.44857 - acc: 0.8406 -- iter: 01536/100000
| Adam | epoch: 008 | loss: 0.44731 - acc: 0.8456 -- iter: 01600/100000
| Adam | epoch: 008 | loss: 0.46592 - acc: 0.8391 -- iter: 01664/100000
| Adam | epoch: 008 | loss: 0.45454 - acc: 0.8412 -- iter: 01728/100000
| Adam | epoch: 008 | loss: 0.45075 - acc: 0.8383 -- iter: 01792/100000
| Adam | epoch: 008 | loss: 0.43894 - acc: 0.8404 -- iter: 01856/100000
| Adam | epoch: 008 | loss: 0.43047 - acc: 0.8376 -- iter: 01920/100000
| Adam | epoch: 008 | loss: 0.41994 - acc: 0.8398 -- iter: 01984/100000
| Adam | epoch: 008 | loss: 0.41216 - acc: 0.8433 -- iter: 02048/100000
| Adam | epoch: 008 | loss: 0.39868 - acc: 0.8465 -- iter: 02112/100000
| Adam | epoch: 008 | loss: 0.40408 - acc: 0.8400 -- iter: 02176/100000
| Adam | epoch: 008 | loss: 0.39797 - acc: 0.8435 -- iter: 02240/100000
| Adam | epoch: 008 | loss: 0.40702 - acc: 0.8435 -- iter: 02304/100000
| Adam | epoch: 008 | loss: 0.39257 - acc: 0.8529 -- iter: 02368/100000
| Adam | epoch: 008 | loss: 0.38965 - acc: 0.8551 -- iter: 02432/100000
| Adam | epoch: 008 | loss: 0.39754 - acc: 0.8633 -- iter: 02496/100000
| Adam | epoch: 008 | loss: 0.38590 - acc: 0.8739 -- iter: 02560/100000
| Adam | epoch: 008 | loss: 0.38714 - acc: 0.8724 -- iter: 02624/100000
| Adam | epoch: 008 | loss: 0.37543 - acc: 0.8758 -- iter: 02688/100000
| Adam | epoch: 008 | loss: 0.38100 - acc: 0.8773 -- iter: 02752/100000
| Adam | epoch: 008 | loss: 0.37762 - acc: 0.8802 -- iter: 02816/100000
| Adam | epoch: 008 | loss: 0.37438 - acc: 0.8797 -- iter: 02880/100000
| Adam | epoch: 008 | loss: 0.37135 - acc: 0.8792 -- iter: 02944/100000
| Adam | epoch: 008 | loss: 0.39101 - acc: 0.8694 -- iter: 03008/100000
| Adam | epoch: 008 | loss: 0.38688 - acc: 0.8684 -- iter: 03072/100000
| Adam | epoch: 008 | loss: 0.39398 - acc: 0.8628 -- iter: 03136/100000
| Adam | epoch: 008 | loss: 0.39911 - acc: 0.8547 -- iter: 03200/100000
| Adam | epoch: 008 | loss: 0.40594 - acc: 0.8489 -- iter: 03264/100000
| Adam | epoch: 008 | loss: 0.40332 - acc: 0.8437 -- iter: 03328/100000
| Adam | epoch: 008 | loss: 0.42211 - acc: 0.8343 -- iter: 03392/100000
| Adam | epoch: 008 | loss: 0.39983 - acc: 0.8446 -- iter: 03456/100000
| Adam | epoch: 008 | loss: 0.38936 - acc: 0.8555 -- iter: 03520/100000
| Adam | epoch: 008 | loss: 0.39280 - acc: 0.8574 -- iter: 03584/100000
| Adam | epoch: 008 | loss: 0.40516 - acc: 0.8608 -- iter: 03648/100000
| Adam | epoch: 008 | loss: 0.43201 - acc: 0.8481 -- iter: 03712/100000
| Adam | epoch: 008 | loss: 0.42402 - acc: 0.8508 -- iter: 03776/100000
| Adam | epoch: 008 | loss: 0.42430 - acc: 0.8470 -- iter: 03840/100000
| Adam | epoch: 008 | loss: 0.41382 - acc: 0.8529 -- iter: 03904/100000
| Adam | epoch: 008 | loss: 0.41321 - acc: 0.8551 -- iter: 03968/100000
| Adam | epoch: 008 | loss: 0.40891 - acc: 0.8540 -- iter: 04032/100000
| Adam | epoch: 008 | loss: 0.40091 - acc: 0.8545 -- iter: 04096/100000
| Adam | epoch: 008 | loss: 0.40499 - acc: 0.8456 -- iter: 04160/100000
| Adam | epoch: 008 | loss: 0.39425 - acc: 0.8486 -- iter: 04224/100000
| Adam | epoch: 008 | loss: 0.40083 - acc: 0.8481 -- iter: 04288/100000
| Adam | epoch: 008 | loss: 0.38889 - acc: 0.8601 -- iter: 04352/100000
| Adam | epoch: 008 | loss: 0.40272 - acc: 0.8554 -- iter: 04416/100000
| Adam | epoch: 008 | loss: 0.40488 - acc: 0.8558 -- iter: 04480/100000
| Adam | epoch: 008 | loss: 0.40455 - acc: 0.8530 -- iter: 04544/100000
| Adam | epoch: 008 | loss: 0.40015 - acc: 0.8599 -- iter: 04608/100000
| Adam | epoch: 008 | loss: 0.41562 - acc: 0.8598 -- iter: 04672/100000
| Adam | epoch: 008 | loss: 0.41439 - acc: 0.8661 -- iter: 04736/100000
| Adam | epoch: 008 | loss: 0.40893 - acc: 0.8748 -- iter: 04800/100000
| Adam | epoch: 008 | loss: 0.40430 - acc: 0.8748 -- iter: 04864/100000
| Adam | epoch: 008 | loss: 0.40538 - acc: 0.8717 -- iter: 04928/100000
| Adam | epoch: 008 | loss: 0.40284 - acc: 0.8642 -- iter: 04992/100000
| Adam | epoch: 008 | loss: 0.39801 - acc: 0.8559 -- iter: 05056/100000
| Adam | epoch: 008 | loss: 0.38744 - acc: 0.8547 -- iter: 05120/100000
| Adam | epoch: 008 | loss: 0.39122 - acc: 0.8552 -- iter: 05184/100000
| Adam | epoch: 008 | loss: 0.37821 - acc: 0.8587 -- iter: 05248/100000
| Adam | epoch: 008 | loss: 0.36950 - acc: 0.8619 -- iter: 05312/100000
| Adam | epoch: 008 | loss: 0.36537 - acc: 0.8632 -- iter: 05376/100000
| Adam | epoch: 008 | loss: 0.35915 - acc: 0.8675 -- iter: 05440/100000
| Adam | epoch: 008 | loss: 0.36758 - acc: 0.8651 -- iter: 05504/100000
| Adam | epoch: 008 | loss: 0.36243 - acc: 0.8661 -- iter: 05568/100000
| Adam | epoch: 008 | loss: 0.36312 - acc: 0.8592 -- iter: 05632/100000
| Adam | epoch: 008 | loss: 0.35414 - acc: 0.8577 -- iter: 05696/100000
| Adam | epoch: 008 | loss: 0.35511 - acc: 0.8547 -- iter: 05760/100000
| Adam | epoch: 008 | loss: 0.37239 - acc: 0.8489 -- iter: 05824/100000
| Adam | epoch: 008 | loss: 0.37494 - acc: 0.8484 -- iter: 05888/100000
| Adam | epoch: 008 | loss: 0.37781 - acc: 0.8448 -- iter: 05952/100000
| Adam | epoch: 008 | loss: 0.37785 - acc: 0.8478 -- iter: 06016/100000
| Adam | epoch: 008 | loss: 0.36820 - acc: 0.8521 -- iter: 06080/100000
| Adam | epoch: 008 | loss: 0.36647 - acc: 0.8466 -- iter: 06144/100000
| Adam | epoch: 008 | loss: 0.38253 - acc: 0.8416 -- iter: 06208/100000
| Adam | epoch: 008 | loss: 0.37748 - acc: 0.8496 -- iter: 06272/100000
| Adam | epoch: 008 | loss: 0.37131 - acc: 0.8522 -- iter: 06336/100000
| Adam | epoch: 008 | loss: 0.37767 - acc: 0.8420 -- iter: 06400/100000
| Adam | epoch: 008 | loss: 0.37554 - acc: 0.8453 | val_loss: 2.44066 - val_acc: 0.4800 -- iter: 06464/100000
--0
Training Step: 1201  | total loss: 0
